molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,target_chembl_id,label_active,MolWt,MolLogP,TPSA,NumHAcceptors,NumHDonors,NumRotatableBonds,RingCount
CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,16500.0,nM,CHEMBL279,0,383.814,4.450340000000002,82.69999999999999,4,3,3,4
CHEMBL69960,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,20000.0,nM,CHEMBL279,0,482.9030000000001,3.614320000000001,112.24,6,3,4,5
CHEMBL69638,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,IC50,7100.0,nM,CHEMBL279,0,370.4560000000002,5.587900000000004,65.96000000000001,5,1,4,5
CHEMBL419526,c1ccc(-c2cnc(Nc3ccccn3)o2)cc1,IC50,1880.0,nM,CHEMBL279,0,237.26200000000003,3.480200000000001,50.95,4,1,3,3
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,10100.0,nM,CHEMBL279,0,539.9990000000001,3.228220000000002,115.48,7,3,7,5
CHEMBL330621,Cc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,IC50,19.0,nM,CHEMBL279,1,267.357,4.257120000000002,37.81,4,1,3,3
CHEMBL304271,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,360.0,nM,CHEMBL279,1,542.0150000000001,3.57442,135.27,7,5,10,4
CHEMBL98896,c1ccc(-c2cnc(Nc3cnccn3)s2)cc1,IC50,23.0,nM,CHEMBL279,1,254.31800000000004,3.343700000000001,50.7,5,1,3,3
CHEMBL98653,c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,IC50,240.0,nM,CHEMBL279,1,253.33000000000004,3.9487000000000014,37.81,4,1,3,3
CHEMBL319065,Cc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,IC50,6.0,nM,CHEMBL279,1,267.357,4.257120000000002,37.81,4,1,3,3
CHEMBL328644,c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,IC50,124.0,nM,CHEMBL279,1,252.34200000000004,4.553700000000002,24.92,3,1,3,3
CHEMBL98385,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1,IC50,10.0,nM,CHEMBL279,1,267.357,4.257120000000001,37.81,4,1,3,3
CHEMBL419082,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1O,IC50,1000.0,nM,CHEMBL279,0,386.45500000000015,4.5587000000000035,86.19000000000001,6,2,4,5
CHEMBL318728,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,IC50,134.0,nM,CHEMBL279,1,236.27400000000003,4.085200000000002,38.06,3,1,3,3
CHEMBL304760,c1ccc(Oc2ccc(Nc3ncnc4ccccc34)cc2)cc1,IC50,2720.0,nM,CHEMBL279,0,313.36,5.165700000000003,47.04,4,1,4,4
CHEMBL307982,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,IC50,430.0,nM,CHEMBL279,1,344.4180000000001,5.0537000000000045,65.96000000000001,5,1,4,4
CHEMBL98633,O=C(Nc1ncc(-c2ccccc2)s1)c1ccccc1,IC50,81.0,nM,CHEMBL279,1,280.35200000000003,4.062400000000003,41.99,3,1,3,3
CHEMBL431073,c1ccc(-c2cnc(Nc3ccncn3)s2)cc1,IC50,36.0,nM,CHEMBL279,1,254.31800000000004,3.343700000000001,50.7,5,1,3,3
CHEMBL68774,Nc1ncnc2c1c(-c1ccccc1Oc1ccccc1)cn2C1CCCC1,IC50,50000.0,nM,CHEMBL279,0,370.4560000000002,5.587900000000003,65.96000000000001,5,1,4,5
CHEMBL98995,COc1cccnc1Nc1ncc(-c2ccccc2)s1,IC50,46.0,nM,CHEMBL279,1,283.356,3.957300000000002,47.04,5,1,4,3
CHEMBL98996,COc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,IC50,11.0,nM,CHEMBL279,1,283.356,3.957300000000002,47.04,5,1,4,3
CHEMBL329713,Cc1cccnc1Nc1ncc(-c2ccccc2)s1,IC50,13.0,nM,CHEMBL279,1,267.357,4.257120000000001,37.81,4,1,3,3
CHEMBL302552,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,IC50,20000.0,nM,CHEMBL279,0,511.9450000000004,2.895500000000001,124.26999999999998,7,4,7,5
CHEMBL67057,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,2050.0,nM,CHEMBL279,0,559.6300000000002,4.824820000000003,117.16999999999999,7,3,6,7
CHEMBL100174,CCCCN(C)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1,IC50,151.0,nM,CHEMBL279,1,333.41700000000003,5.011420000000004,83.99,7,0,7,2
CHEMBL432903,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,IC50,3470.0,nM,CHEMBL279,0,526.0160000000002,4.5219400000000025,115.04,6,4,9,4
CHEMBL69964,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,IC50,20000.0,nM,CHEMBL279,0,495.94600000000037,3.5295200000000015,106.24999999999997,6,3,4,5
CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,IC50,3460.0,nM,CHEMBL279,0,470.53300000000024,3.3105200000000012,112.24,6,3,4,6
CHEMBL69129,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,IC50,85.0,nM,CHEMBL279,1,386.45500000000015,4.5587000000000035,86.19000000000001,6,2,4,5
CHEMBL98538,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,IC50,7.0,nM,CHEMBL279,1,253.33000000000004,3.9487000000000014,37.81,4,1,3,3
CHEMBL69629,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,20000.0,nM,CHEMBL279,0,525.9720000000001,3.203920000000001,124.27000000000001,7,4,7,5
CHEMBL97888,c1ccc(-c2cnc(Nc3ccncc3)s2)cc1,IC50,259.0,nM,CHEMBL279,1,253.33000000000004,3.9487000000000014,37.81,4,1,3,3
CHEMBL99832,COc1cccc(Nc2ncc(-c3ccccc3)s2)n1,IC50,3.0,nM,CHEMBL279,1,283.356,3.957300000000002,47.04,5,1,4,3
CHEMBL68258,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,IC50,20000.0,nM,CHEMBL279,0,422.48900000000026,2.0685199999999995,103.44999999999999,6,2,3,5
CHEMBL69827,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CC(O)C(O)C1,IC50,270.0,nM,CHEMBL279,1,402.4540000000001,3.5295000000000014,106.42000000000002,7,3,4,5
CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,IC50,20000.0,nM,CHEMBL279,0,509.97300000000024,3.919620000000001,106.25,6,3,5,5
CHEMBL306380,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,IC50,1600.0,nM,CHEMBL279,0,281.363,3.1389200000000006,69.62,5,1,1,3
CHEMBL101464,Brc1cccc(Nc2ncc(-c3ccccc3)s2)n1,IC50,14.0,nM,CHEMBL279,1,332.226,4.711200000000002,37.81,4,1,3,3
CHEMBL100775,Cc1cnc(Nc2ccccn2)s1,IC50,1274.0,nM,CHEMBL279,0,191.25900000000001,2.5901200000000006,37.81,4,1,2,2
CHEMBL305194,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,8920.0,nM,CHEMBL279,0,413.7960000000001,3.8401200000000006,120.0,5,4,4,4
CHEMBL319789,Clc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,IC50,35.0,nM,CHEMBL279,1,287.77500000000003,4.602100000000002,37.81,4,1,3,3
CHEMBL97889,Brc1cnc(Nc2ccccn2)s1,IC50,71.0,nM,CHEMBL279,1,256.12800000000004,3.0442,37.81,4,1,2,2
CHEMBL98475,c1ccc(-c2cnc(Nc3ccc(CN4CCCC4)cn3)s2)cc1,IC50,6.0,nM,CHEMBL279,1,336.46399999999994,4.544500000000003,41.050000000000004,5,1,5,4
CHEMBL420087,Clc1cnc(Nc2ccccn2)s1,IC50,194.0,nM,CHEMBL279,1,211.67700000000002,2.9351000000000003,37.81,4,1,2,2
CHEMBL308645,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,20000.0,nM,CHEMBL279,0,441.8500000000001,4.1591200000000015,120.0,5,4,6,4
CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,IC50,2100.0,nM,CHEMBL279,0,560.6180000000002,4.219820000000002,130.06,8,3,6,7
CHEMBL306012,CC(C)(C)n1cc(-c2ccc(Cl)cc2)c2c(N)ncnc21,IC50,2680.0,nM,CHEMBL279,0,300.793,4.088900000000002,56.730000000000004,4,1,1,3
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,20000.0,nM,CHEMBL279,0,495.9460000000001,3.5295200000000007,106.25,6,3,4,5
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,20000.0,nM,CHEMBL279,0,497.5590000000004,2.3927199999999997,124.27000000000001,7,4,7,5
CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,IC50,1570.0,nM,CHEMBL279,0,370.4560000000002,5.587900000000003,65.96000000000001,5,1,4,5
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,300.0,nM,CHEMBL279,1,511.9890000000001,4.213520000000002,115.04000000000002,6,4,9,4
CHEMBL304971,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,20000.0,nM,CHEMBL279,0,495.9460000000002,3.5295200000000007,106.25,6,3,4,5
CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,1630.0,nM,CHEMBL279,0,509.97300000000024,3.9643200000000016,115.04,6,4,4,5
CHEMBL302281,CC(C)(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,IC50,2290.0,nM,CHEMBL279,0,358.4450000000001,5.227800000000005,65.96000000000001,5,1,3,4
CHEMBL101544,N#Cc1cnc(Nc2ccccn2)s1,IC50,36.0,nM,CHEMBL279,1,202.24200000000002,2.1533799999999994,61.6,5,1,2,2
CHEMBL69709,Cc1cc(C)c(/C=C2\C(=O)N(C)c3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,5820.0,nM,CHEMBL279,0,397.84100000000007,4.4746400000000035,73.91,4,2,3,4
CHEMBL69106,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc[nH]1,IC50,20000.0,nM,CHEMBL279,0,355.76000000000005,3.8335000000000017,82.69999999999999,4,3,3,4
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,3470.0,nM,CHEMBL279,0,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,9,7
CHEMBL305782,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,IC50,20000.0,nM,CHEMBL279,0,455.8770000000003,4.467540000000002,120.00000000000001,5,4,6,4
CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,IC50,40.0,nM,CHEMBL279,1,511.9890000000001,4.213520000000002,115.04000000000002,6,4,9,4
CHEMBL101924,c1ccc(-c2cnc(Nc3ncccn3)s2)cc1,IC50,137.0,nM,CHEMBL279,1,254.31800000000004,3.343700000000001,50.7,5,1,3,3
CHEMBL432941,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,IC50,70.0,nM,CHEMBL279,1,442.5150000000003,5.079000000000003,91.42,3,3,6,5
CHEMBL420609,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,IC50,380.0,nM,CHEMBL279,1,366.4170000000002,3.4120000000000017,91.42,3,3,5,4
CHEMBL419682,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc3c([nH]2)CCCC3)c1,IC50,20000.0,nM,CHEMBL279,0,370.45200000000017,5.061800000000003,54.12,2,2,3,5
CHEMBL88462,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,IC50,20000.0,nM,CHEMBL279,0,370.4520000000002,5.061800000000003,54.12,2,2,3,5
CHEMBL431996,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,IC50,4.0,nM,CHEMBL279,1,380.4000000000002,3.101600000000002,119.49000000000001,3,4,5,4
CHEMBL91250,COc1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,IC50,12100.0,nM,CHEMBL279,0,294.3540000000001,3.394800000000002,54.12,2,2,2,4
CHEMBL88771,O=C(O)CCc1c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)[nH]c2c1CCCC2,IC50,50.0,nM,CHEMBL279,1,412.48900000000026,5.070400000000004,82.19,2,3,5,5
CHEMBL91815,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)cc1,IC50,30.0,nM,CHEMBL279,1,442.5150000000004,5.079000000000003,91.42,3,3,6,5
CHEMBL328029,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCCC2,IC50,480.0,nM,CHEMBL279,1,264.328,3.3862000000000023,44.89,1,2,1,4
CHEMBL314995,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(Br)cc32)[nH]c2c1CCCC2,IC50,30.0,nM,CHEMBL279,1,415.2870000000002,4.165900000000002,82.19,2,3,4,4
CHEMBL88483,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,IC50,30.0,nM,CHEMBL279,1,343.4080000000002,2.0336000000000003,105.05000000000001,3,3,2,4
CHEMBL313746,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1cc2c([nH]1)CCCC2,IC50,20000.0,nM,CHEMBL279,0,340.4260000000002,5.053200000000004,44.89,1,2,2,5
CHEMBL89363,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,IC50,20.0,nM,CHEMBL279,1,296.326,2.8330200000000003,82.19,2,3,4,3
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,IC50,700.0,nM,CHEMBL279,1,238.29000000000002,3.1242400000000004,44.89,1,2,1,3
CHEMBL313500,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc3c([nH]2)CCCC3)cc1,IC50,20000.0,nM,CHEMBL279,0,370.45200000000017,5.061800000000003,54.12,2,2,3,5
CHEMBL89010,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,IC50,20.0,nM,CHEMBL279,1,308.33700000000016,3.0844000000000014,82.19,2,3,2,4
CHEMBL86531,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,IC50,600.0,nM,CHEMBL279,1,415.4710000000003,2.0508,142.35000000000002,4,4,5,4
CHEMBL315753,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2,IC50,90.0,nM,CHEMBL279,1,336.39100000000025,3.403400000000002,82.19,2,3,4,4
CHEMBL88606,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2,IC50,70.0,nM,CHEMBL279,1,343.22400000000016,4.1487000000000025,44.89,1,2,1,4
CHEMBL313821,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,IC50,60.0,nM,CHEMBL279,1,442.5150000000004,5.079000000000003,91.42,3,3,6,5
CHEMBL329201,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,IC50,63.0,nM,CHEMBL279,1,290.30100000000004,3.5974000000000013,43.08,4,0,2,4
CHEMBL221736,O=c1[nH]c2ccccc2cc1-c1cc2ccccc2[nH]1,IC50,8.0,nM,CHEMBL279,1,260.29599999999994,3.676400000000001,48.65,1,2,1,4
CHEMBL92973,Cc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,IC50,62.0,nM,CHEMBL279,1,286.338,3.766720000000002,43.08,4,0,2,4
CHEMBL92516,c1cc(-c2cnc3c(-c4ccsc4)cnn3c2)ccn1,IC50,24.0,nM,CHEMBL279,1,278.34000000000003,3.519800000000002,43.08,5,0,2,4
CHEMBL324489,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,IC50,5.0,nM,CHEMBL279,1,386.45500000000015,3.476300000000002,72.46000000000001,4,2,2,5
CHEMBL96150,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1Cl,IC50,265.0,nM,CHEMBL279,1,324.7460000000001,4.250800000000002,43.08,4,0,2,4
CHEMBL92623,c1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,IC50,71.0,nM,CHEMBL279,1,272.31100000000004,3.4583000000000013,43.08,4,0,2,4
CHEMBL329350,COc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,IC50,37.0,nM,CHEMBL279,1,302.33700000000005,3.4669000000000016,52.31,5,0,3,4
CHEMBL329142,Clc1cccc(-c2cnn3cc(-c4ccncc4)cnc23)c1,IC50,350.0,nM,CHEMBL279,1,306.75600000000003,4.111700000000003,43.08,4,0,2,4
CHEMBL330042,c1cc(-c2cnn3cc(C4CCCCC4)cnc23)cs1,IC50,280.0,nM,CHEMBL279,1,283.3999999999999,4.505500000000003,30.19,4,0,2,4
CHEMBL420528,O=S(=O)(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,IC50,14.0,nM,CHEMBL279,1,408.4830000000001,2.728900000000001,107.11000000000001,5,4,4,5
CHEMBL96569,C1=C(c2cnn3cc(-c4ccncc4)cnc23)CCCC1,IC50,41.0,nM,CHEMBL279,1,276.3430000000001,3.748700000000002,43.08,4,0,2,4
CHEMBL118748,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,IC50,8.0,nM,CHEMBL279,1,445.51900000000023,4.654200000000004,98.68,5,3,7,5
CHEMBL117052,NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,IC50,5.0,nM,CHEMBL279,1,372.4280000000001,3.2619000000000007,95.24,4,3,2,5
CHEMBL327029,O=c1ccc2ccccc2cc1-c1nc2ccccc2[nH]1,IC50,355.0,nM,CHEMBL279,1,272.307,3.7433000000000023,45.75,2,1,1,4
CHEMBL119552,O=C(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,IC50,5.0,nM,CHEMBL279,1,372.4280000000002,3.134100000000001,81.25,4,3,2,5
CHEMBL118832,O=S(=O)(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,IC50,11.0,nM,CHEMBL279,1,408.48300000000023,2.6826,98.32,5,3,3,5
CHEMBL317566,COc1cccc(-c2cnn3cc(-c4ccncc4)cnc23)c1,IC50,510.0,nM,CHEMBL279,1,302.33700000000005,3.4669000000000008,52.31,5,0,3,4
CHEMBL329457,COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,IC50,41.0,nM,CHEMBL279,1,302.33700000000005,3.4669000000000016,52.31,5,0,3,4
CHEMBL323838,NC1CCN(S(=O)(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,IC50,16.0,nM,CHEMBL279,1,408.4830000000001,2.8104000000000013,112.31,5,3,3,5
CHEMBL333297,Oc1nc2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,IC50,4.0,nM,CHEMBL279,1,387.4830000000002,4.953400000000006,61.38000000000001,4,2,5,5
CHEMBL118569,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,IC50,7.0,nM,CHEMBL279,1,391.4710000000001,4.045700000000003,70.61,5,2,8,4
CHEMBL92238,c1ccc(-c2cnn3cc(-c4ccccn4)cnc23)cc1,IC50,88.0,nM,CHEMBL279,1,272.31100000000004,3.4583000000000013,43.08,4,0,2,4
CHEMBL94542,C1=C(c2cnn3cc(-c4ccncc4)cnc23)CCC1,IC50,28.0,nM,CHEMBL279,1,262.31600000000003,3.358600000000002,43.08,4,0,2,4
CHEMBL118440,O=c1[nH]c2ccccc2cc1-c1nc2ccccc2[nH]1,IC50,45.0,nM,CHEMBL279,1,261.28399999999993,3.0714000000000006,61.54,2,2,1,4
CHEMBL83656,COc1ccc(-c2cnc3c(-c4ccccc4)cnn3c2)cc1,IC50,71.0,nM,CHEMBL279,1,301.34900000000005,4.071900000000003,39.42,4,0,3,4
CHEMBL325003,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,IC50,6.0,nM,CHEMBL279,1,372.4280000000001,3.1804000000000014,90.04,4,4,3,5
CHEMBL328790,Clc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,IC50,113.0,nM,CHEMBL279,1,306.75600000000003,4.111700000000003,43.08,4,0,2,4
CHEMBL119276,CC(=O)N1CCN(CCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,IC50,4.0,nM,CHEMBL279,1,430.50800000000027,3.6316000000000015,81.69,5,2,5,5
CHEMBL92279,c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,IC50,224.0,nM,CHEMBL279,1,273.29900000000004,2.8533,55.97,5,0,2,4
CHEMBL92564,COc1ccc(-c2cnc3c(-c4ccccn4)cnn3c2)cc1,IC50,1000.0,nM,CHEMBL279,0,302.33700000000005,3.4669000000000016,52.31,5,0,3,4
CHEMBL117983,CN1CCN(S(=O)(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,IC50,10.0,nM,CHEMBL279,1,422.51000000000016,3.024800000000001,89.53000000000002,5,2,3,5
CHEMBL92461,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,IC50,19.0,nM,CHEMBL279,1,307.37800000000004,4.133400000000003,39.42,5,0,3,4
CHEMBL432548,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCN1CCCCC1,IC50,88.0,nM,CHEMBL279,1,398.51000000000033,4.340100000000003,43.06,5,0,5,5
CHEMBL84332,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCCN1CCCCC1,IC50,37.0,nM,CHEMBL279,1,412.5370000000004,4.7302000000000035,43.06,5,0,6,5
CHEMBL83171,c1ccc(-n2cnc3cc(-c4ccc(NCCN5CCOCC5)nc4)ccc32)cc1,IC50,52.0,nM,CHEMBL279,1,399.49800000000016,3.8316000000000026,55.21000000000001,6,1,6,5
CHEMBL316384,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,IC50,37.0,nM,CHEMBL279,1,398.51000000000016,4.952200000000004,43.18,5,0,6,5
CHEMBL81026,COc1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cc1,IC50,113.0,nM,CHEMBL279,1,300.361,4.701100000000004,27.05,3,0,3,4
CHEMBL82433,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1,IC50,25.0,nM,CHEMBL279,1,412.5370000000004,4.7302000000000035,43.06,5,0,6,5
CHEMBL83279,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)ccc32)cc1,IC50,14.0,nM,CHEMBL279,1,397.52200000000016,5.557200000000005,30.29,4,0,6,5
CHEMBL79475,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCN1CCCCC1,IC50,270.0,nM,CHEMBL279,1,398.51000000000033,4.340100000000003,43.06,5,0,5,5
CHEMBL430812,O=c1nc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1,IC50,96.0,nM,CHEMBL279,1,413.5250000000004,4.125200000000003,55.95,6,0,6,5
CHEMBL82069,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)nc4)ccc32)cc1,IC50,23.0,nM,CHEMBL279,1,398.51000000000016,4.952200000000005,43.18,5,0,6,5
CHEMBL416091,COc1cc(Cc2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)[C@@H]1C[C@H]1c1ccccc1,IC50,50000.0,nM,CHEMBL279,0,594.7640000000004,4.481200000000002,114.43,9,2,8,7
CHEMBL44577,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,5320.0,nM,CHEMBL279,0,483.6200000000003,4.598900000000003,85.33,8,1,5,6
CHEMBL297363,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccccc1,IC50,50000.0,nM,CHEMBL279,0,540.6720000000004,4.067500000000002,114.43,9,2,6,6
CHEMBL417006,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)C(C)(C)Cc1ccccc1,IC50,50000.0,nM,CHEMBL279,0,596.7800000000003,5.022600000000003,114.43,9,2,8,6
CHEMBL47787,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1,IC50,34200.0,nM,CHEMBL279,0,570.6980000000004,4.563900000000003,123.66000000000001,10,2,7,6
CHEMBL45683,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,435.0,nM,CHEMBL279,1,535.7000000000002,4.900000000000004,103.92,8,3,6,7
